,timestamp,val0,val1,val2,label
125,126,-2.302585093,7.244298942,5.784132827,False
126,127,-2.302585093,6.613518438,5.802420445,False
127,128,-2.302585093,6.853404684,5.802420445,False
128,129,-2.302585093,6.612175434,5.787204083,False
129,130,-2.302585093,8.311422848,5.620763119,False
130,131,-2.302585093,7.167115034,5.784132827,False
131,132,0.09531018,7.375318433,5.796361656,False
132,133,-2.302585093,6.702083209,5.777961873,False
133,134,-2.302585093,6.652992053,5.802420445,False
134,135,-2.302585093,7.083471737,5.79331844,False
135,136,0.09531018,7.213105349,6.009058856,False
136,137,-2.302585093,7.205709413,5.814428995,False
137,138,-2.302585093,6.87945868,5.79331844,False
138,139,-2.302585093,6.806939974,5.79331844,False
139,140,-2.302585093,9.889444408,5.905634291,False
140,141,-2.302585093,7.056261487,5.79331844,False
141,142,0.09531018,7.441965343,5.78105211,False
142,143,-2.302585093,6.734710559,5.808442745,False
143,144,0.09531018,6.658139407,5.790265935,False
144,145,0.09531018,6.754720643,5.894678278,False
145,146,0.09531018,9.66479245,7.248575194,False
146,147,0.09531018,8.196739963,5.905634291,False
147,148,0.09531018,7.423030986,5.79331844,False
148,149,0.09531018,7.319931153,5.996700814,False
149,150,0.09531018,7.554387206,6.171909344,False
150,151,-2.302585093,7.26059287,5.811440349,False
151,152,0.741937345,7.454777818,5.796361656,False
152,153,0.09531018,7.183187629,5.790265935,False
153,154,-2.302585093,9.172337317,5.790265935,False
154,155,0.09531018,7.369663731,5.796361656,False
155,156,-2.302585093,6.659422117,5.787204083,False
156,157,0.09531018,7.374064593,5.814428995,False
157,158,0.09531018,7.382808637,5.897428555,False
158,159,-2.302585093,7.763913768,5.78105211,False
159,160,0.09531018,7.335047108,5.79331844,False
160,161,0.09531018,8.280229582,5.78105211,False
161,162,-2.302585093,6.790209715,5.796361656,False
162,163,0.09531018,7.299864932,5.916471568,True
163,164,0.09531018,7.045863681,5.790265935,False
164,165,0.09531018,7.104226259,6.018836494,False
165,166,-2.302585093,7.137357925,5.82334171,False
166,167,0.09531018,6.87945868,5.820379622,False
167,168,-2.302585093,7.393939789,5.811440349,False
168,169,0.741937345,9.665997835,7.267595209,False
169,170,0.09531018,6.467853994,5.832175689,False
170,171,0.09531018,8.186213841,5.82334171,False
171,172,0.09531018,7.492258782,5.927192657,False
172,173,-2.302585093,7.228461018,5.927192657,False
173,174,0.09531018,6.616199045,5.814428995,False
174,175,0.09531018,7.338953109,5.817408735,False
175,176,0.09531018,7.33047074,6.016401032,False
176,177,-2.302585093,6.759371273,5.817408735,False
177,178,-2.302585093,7.045863681,5.817408735,False
178,179,0.09531018,6.886633782,5.805436128,False
179,180,0.09531018,7.360167584,5.820379622,False
180,181,-2.302585093,7.604446173,5.817408735,False
181,182,0.09531018,8.066238965,5.808442745,False
182,183,0.09531018,7.380318131,5.817408735,False
183,184,-2.302585093,7.375318433,5.802420445,False
184,185,-2.302585093,7.103404296,5.894678278,True
185,186,0.09531018,7.103404296,6.001662372,True
186,187,-2.302585093,7.041499149,5.787204083,False
187,188,0.09531018,6.880486852,5.805436128,False
188,189,0.09531018,7.153129879,5.805436128,False
189,190,0.09531018,7.367140229,5.79331844,False
190,191,0.741937345,9.663585611,7.236411334,False
191,192,0.09531018,7.424224945,5.805436128,False
192,193,0.09531018,7.266198658,5.790265935,False
193,194,-2.302585093,7.346719636,5.805436128,False
194,195,-2.302585093,7.373437083,5.796361656,False
195,196,0.09531018,7.470281114,5.802420445,False
196,197,0.09531018,7.279387799,6.084727178,False
197,198,0.09531018,6.613518438,5.790265935,False
198,199,0.09531018,7.325873333,5.984188138,False
199,200,0.09531018,6.659422117,5.787204083,False
200,201,-2.302585093,7.227735118,5.802420445,False
201,202,-2.302585093,7.220446987,5.814428995,False
202,203,-2.302585093,6.508918157,5.802420445,False
203,204,0.09531018,8.065924954,5.787204083,False
204,205,0.09531018,7.507744961,5.799395639,False
205,206,-2.302585093,7.274548856,5.820379622,False
206,207,0.09531018,7.027403241,5.790265935,False
207,208,-2.302585093,6.583547525,6.00413395,False
208,209,-2.302585093,6.679724806,5.994210773,False
209,210,-2.302585093,7.086821543,6.10724558,False
210,211,-2.302585093,7.087657244,6.228708223,False
211,212,-2.302585093,6.805833289,6.013959625,False
212,213,-2.302585093,6.261682506,5.994210773,False
213,214,-2.302585093,7.218982965,5.994210773,False
214,215,-2.302585093,6.964230126,5.996700814,False
215,216,-2.302585093,8.219891667,5.974064032,False
216,217,-2.302585093,6.950910549,5.99918467,False
217,218,-2.302585093,7.962450511,5.994210773,False
218,219,-2.302585093,6.664536563,5.996700814,False
219,220,-2.302585093,6.819033349,5.994210773,False
220,221,-2.302585093,6.812455099,5.99918467,False
221,222,-2.302585093,9.664220971,7.533212311,False
222,223,-2.302585093,6.425031085,6.00413395,False
223,224,-2.302585093,7.560132547,5.966403117,False
224,225,-2.302585093,6.785700633,6.009058856,False
225,226,-2.302585093,7.295124303,6.00413395,False
226,227,-2.302585093,7.455934489,6.228708223,False
227,228,-2.302585093,8.301546469,6.234606785,False
228,229,-2.302585093,7.237130966,5.968963282,False
229,230,-2.302585093,7.391476885,6.118317438,False
230,231,-2.302585093,7.086821543,5.984188138,True
231,232,-2.302585093,7.02028007,5.974064032,True
232,233,-2.302585093,7.344783652,6.001662372,False
233,234,-2.302585093,7.308609775,5.974064032,False
234,235,-2.302585093,7.239286759,6.224756429,False
235,236,-2.302585093,7.138946362,5.966403117,False
236,237,-2.302585093,7.100109671,6.118317438,False
237,238,-2.302585093,7.325214832,6.00413395,False
238,239,-2.302585093,7.288312751,6.10724558,False
239,240,-2.302585093,7.07165825,5.99918467,False
240,241,-2.302585093,7.440792391,5.994210773,False
241,242,-2.302585093,6.556920392,5.994210773,False
242,243,-2.302585093,6.580777824,6.006599435,False
243,244,-2.302585093,6.735898772,6.00413395,False
244,245,-2.302585093,8.222580491,5.99918467,False
245,246,-2.302585093,7.067405097,5.99918467,False
246,247,-2.302585093,7.929162497,5.968963282,False
247,248,-2.302585093,8.362665774,5.984188138,False
248,249,-2.302585093,7.511579322,5.974064032,True
249,250,-2.302585093,7.332434606,5.996700814,True
250,251,-2.302585093,6.832061435,5.994210773,True
251,252,-2.302585093,8.311422848,6.009058856,True
252,253,-2.302585093,6.650408406,5.996700814,False
253,254,-2.302585093,8.76172243,5.989212012,False
254,255,-2.302585093,7.471988959,5.991714516,False
255,256,-2.302585093,7.078425893,5.996700814,False
256,257,-2.302585093,6.867037446,5.994210773,False
257,258,-2.302585093,6.628173643,5.984188138,False
258,259,-2.302585093,7.193760947,5.996700814,False
259,260,-2.302585093,7.371552186,6.122712084,False
260,261,-2.302585093,7.294445232,5.994210773,False
261,262,-2.302585093,7.741577029,6.016401032,False
262,263,-2.302585093,6.948033125,6.009058856,False
263,264,-2.302585093,7.79362804,5.98670323,False
264,265,-2.302585093,7.734602588,5.99918467,False
265,266,-2.302585093,8.07249857,6.116112852,False
266,267,-2.302585093,7.494485831,5.996700814,False
267,268,-2.302585093,7.365243415,5.99918467,True
268,269,-2.302585093,9.529310333,5.996700814,True
269,270,-2.302585093,6.760530559,5.802420445,True
270,271,0.09531018,7.154693479,5.811440349,True
271,272,0.09531018,7.369663731,5.805436128,False
272,273,-2.302585093,7.30592719,5.790265935,False
273,274,-2.302585093,6.469405344,5.817408735,False
274,275,0.09531018,9.667834837,7.283516908,False
275,276,-2.302585093,8.186492269,5.808442745,False
276,277,0.09531018,7.267595209,5.796361656,False
277,278,-2.302585093,6.760530559,5.808442745,False
278,279,-2.302585093,6.4314921,5.808442745,False
279,280,-2.302585093,7.347364132,5.808442745,False
280,281,0.09531018,7.258482571,6.016401032,False
281,282,0.09531018,7.12052521,5.805436128,False
282,283,-2.302585093,6.855514167,5.796361656,False
283,284,-2.302585093,7.095147293,5.79331844,False
284,285,0.09531018,7.361438959,5.808442745,False
285,286,-2.302585093,6.308280574,5.805436128,False
286,287,-2.302585093,7.763063825,5.78105211,False
287,288,-2.302585093,7.508841994,5.805436128,False
288,289,-2.302585093,7.104226259,5.91106761,False
289,290,0.09531018,7.072506715,5.92184648,False
290,291,-2.302585093,6.463185451,5.805436128,False
291,292,-2.302585093,7.150779886,5.811440349,False
292,293,0.09531018,7.367140229,5.808442745,False
293,294,-2.302585093,6.982955512,5.811440349,False
294,295,0.09531018,6.658139407,5.811440349,False
295,296,-2.302585093,9.663649165,7.240721376,False
296,297,-2.302585093,6.815749633,5.835103092,False
297,298,-2.302585093,7.424224945,5.820379622,False
298,299,-2.302585093,7.264100168,5.796361656,False
299,300,0.09531018,7.37218088,5.805436128,False
300,301,0.09531018,7.512672158,6.016401032,False
301,302,0.09531018,7.224097692,5.90835464,False
302,303,-2.302585093,6.87842945,5.814428995,False
303,304,0.09531018,7.300540334,5.900171289,False
304,305,-2.302585093,7.454777818,5.817408735,False
305,306,-2.302585093,6.83098222,5.808442745,False
306,307,-2.302585093,7.184704965,5.817408735,False
307,308,0.09531018,7.369663731,5.817408735,False
308,309,-2.302585093,7.374064593,5.817408735,False
309,310,-2.302585093,7.397009913,5.935158711,False
310,311,-2.302585093,7.383430295,5.919162635,False
311,312,0.09531018,7.604446173,5.814428995,False
312,313,0.09531018,7.334394622,5.811440349,False
313,314,-2.302585093,6.385363019,5.805436128,False
314,315,-2.302585093,7.306598511,5.82334171,False
315,316,-2.302585093,6.802505868,5.811440349,False
316,317,-2.302585093,6.835292107,5.811440349,False
317,318,-2.302585093,7.505547279,5.802420445,False
318,319,0.09531018,7.044992297,5.808442745,False
319,320,-2.302585093,7.193009406,6.035720638,False
320,321,-2.302585093,6.83098222,5.940434376,False
321,322,-2.302585093,6.795817626,5.916471568,False
322,323,-2.302585093,7.082632529,5.924523141,False
323,324,-2.302585093,6.517818972,5.92184648,False
324,325,0.09531018,6.87842945,5.979138897,False
325,326,-2.302585093,7.181667987,6.054674061,False
326,327,0.09531018,7.328503011,6.035720638,False
327,328,0.09531018,9.887414063,5.927192657,False
328,329,-2.302585093,7.011304155,5.919162635,False
329,330,-2.302585093,6.700854103,5.919162635,False
330,331,0.09531018,6.994941641,5.935158711,False
331,332,0.09531018,6.800281421,5.974064032,False
332,333,0.09531018,6.776621011,5.968963282,False
333,334,-2.302585093,6.868078462,5.92184648,False
334,335,-2.302585093,7.707107618,5.92184648,False
335,336,0.741937345,9.662377313,7.491143396,False
336,337,0.09531018,6.855514167,6.066340082,False
337,338,0.09531018,7.307939803,5.971516909,False
338,339,0.09531018,7.566880211,6.604079317,False
339,340,-2.302585093,7.291724327,6.042870335,False
340,341,-2.302585093,7.937767476,5.937800023,False
341,342,0.09531018,7.74979649,5.935158711,False
342,343,0.09531018,6.84279,5.935158711,False
343,344,-2.302585093,7.083471737,5.924523141,False
344,345,-2.302585093,6.809149675,5.916471568,False
345,346,-2.302585093,7.100109671,5.92184648,False
346,347,-2.302585093,7.252124821,5.937800023,False
347,348,-2.302585093,7.496707931,6.16141827,False
348,349,0.09531018,7.183946585,5.927192657,False
349,350,-2.302585093,6.735898772,5.916471568,False
350,351,-2.302585093,6.978306935,5.91106761,False
351,352,0.09531018,7.247863754,5.976604684,False
352,353,0.09531018,7.086821543,5.924523141,False
353,354,-2.302585093,7.22555425,6.150815965,False
354,355,-2.302585093,8.230337444,5.919162635,False
355,356,0.09531018,8.713269713,5.92184648,False
356,357,0.09531018,7.03094589,5.937800023,False
357,358,-2.302585093,7.40433998,6.155070386,False
358,359,-2.302585093,7.000425614,5.92184648,True
359,360,-2.302585093,7.762638583,5.90835464,True
360,361,0.09531018,7.019386095,5.92184648,False
361,362,-2.302585093,7.026515615,5.916471568,False
362,363,-2.302585093,6.533934176,5.79331844,False
363,364,-2.302585093,7.166343191,5.784132827,False
364,365,-2.302585093,7.374691709,5.796361656,False
365,366,-2.302585093,6.825568608,5.814428995,False
366,367,-2.302585093,6.359746864,5.79331844,False
367,368,0.09531018,7.068257176,5.891920417,False
368,369,-2.302585093,6.877399159,5.79331844,False
369,370,0.09531018,7.181667987,5.905634291,False
370,371,-2.302585093,7.367140229,5.790265935,False
371,372,-2.302585093,6.982027523,5.790265935,False
372,373,0.09531018,9.66154974,7.212368212,False
373,374,-2.302585093,6.814652661,5.814428995,False
374,375,-2.302585093,7.419440533,5.771752601,False
375,376,-2.302585093,6.67215952,5.805436128,False
376,377,0.09531018,7.291724327,5.891920417,False
377,378,-2.302585093,6.780035537,5.790265935,False
378,379,-2.302585093,7.446059874,5.79331844,False
379,380,-2.302585093,7.469711184,5.796361656,False
380,381,-2.302585093,7.336350804,5.784132827,False
381,382,-2.302585093,7.962450511,5.790265935,False
382,383,-2.302585093,7.273855664,5.771752601,False
383,384,-2.302585093,7.475395924,5.900171289,False
384,385,-2.302585093,7.162475014,5.787204083,False
385,386,-2.302585093,7.367771702,5.790265935,False
386,387,-2.302585093,7.254248565,5.90290652,False
387,388,-2.302585093,8.301794571,5.774862056,False
388,389,-2.302585093,6.918794126,5.87521159,False
389,390,-2.302585093,7.603947818,5.79331844,False
390,391,-2.302585093,7.334394622,5.79331844,False
391,392,-2.302585093,7.044992297,5.790265935,False
392,393,-2.302585093,7.869822113,5.886381771,False
393,394,0.09531018,7.069108529,5.889154928,False
394,395,-2.302585093,6.565405805,5.799395639,False
395,396,-2.302585093,7.606934232,5.784132827,False
396,397,0.09531018,7.153129879,5.796361656,False
397,398,0.09531018,7.462846561,5.880812277,False
398,399,0.09531018,6.706984579,5.777961873,False
399,400,-2.302585093,7.707107618,5.784132827,False
400,401,0.741937345,9.661804451,7.213841943,False
401,402,0.09531018,7.422433472,5.787204083,False
402,403,0.09531018,7.266198658,5.78105211,False
403,404,-2.302585093,6.679724806,5.78105211,False
404,405,0.09531018,7.096804157,5.768633447,False
405,406,-2.302585093,7.869822113,5.790265935,False
406,407,0.09531018,7.372809179,5.784132827,False
407,408,0.09531018,7.748934458,5.79331844,False
408,409,-2.302585093,6.840653475,5.79331844,False
409,410,0.09531018,7.224097692,5.886381771,False
410,411,0.09531018,7.338953109,5.790265935,False
411,412,-2.302585093,6.575215301,5.784132827,False
412,413,0.09531018,7.30121528,5.880812277,False
413,414,-2.302585093,7.335047108,5.787204083,False
414,415,-2.302585093,7.212368212,5.897428555,False
415,416,-2.302585093,6.766306915,5.78105211,False
416,417,-2.302585093,6.254021101,5.78105211,False
417,418,0.09531018,7.09431783,5.78105211,False
418,419,0.09531018,6.886633782,5.777961873,False
419,420,0.09531018,7.383430295,5.897428555,False
420,421,-2.302585093,7.636800351,5.787204083,False
421,422,-2.302585093,6.516340994,5.771752601,False
422,423,-2.302585093,9.121520087,5.796361656,False
423,424,-2.302585093,6.539730454,5.784132827,False
424,425,-2.302585093,6.897805948,5.78105211,False
425,426,0.09531018,7.356343731,5.883600901,False
426,427,0.09531018,8.289313442,5.880812277,False
427,428,-2.302585093,6.964230126,5.777961873,False
428,429,0.09531018,7.074201487,5.880812277,False
429,430,0.09531018,7.375318433,5.802420445,False
430,431,-2.302585093,6.852348272,5.802420445,False
431,432,0.09531018,7.038871257,5.799395639,False
432,433,-2.302585093,6.669624985,5.808442745,False
433,434,-2.302585093,7.151563831,5.799395639,False
434,435,-2.302585093,6.852348272,5.805436128,False
435,436,-2.302585093,7.440205399,5.777961873,False
436,437,-2.302585093,6.706984579,5.787204083,False
437,438,-2.302585093,6.517818972,5.787204083,False
438,439,-2.302585093,7.780344876,5.799395639,False
439,440,-2.302585093,6.39876131,5.796361656,False
440,441,-2.302585093,9.663077031,7.230635562,False
441,442,-2.302585093,6.340535655,5.79331844,False
442,443,-2.302585093,7.444891718,5.90290652,False
443,444,-2.302585093,7.264800154,5.784132827,False
444,445,0.09531018,7.445475966,5.79331844,False
445,446,-2.302585093,7.198258369,5.796361656,False
446,447,0.09531018,7.299864932,5.883600901,False
447,448,-2.302585093,7.218982965,5.790265935,False
448,449,-2.302585093,7.452460454,5.790265935,False
449,450,-2.302585093,7.118907217,5.799395639,False
450,451,-2.302585093,6.787957716,5.787204083,False
451,452,-2.302585093,6.659422117,5.787204083,False
452,453,-2.302585093,6.781171127,5.787204083,False
453,454,-2.302585093,6.441106018,5.787204083,False
454,455,-2.302585093,7.596944638,5.796361656,False
455,456,-2.302585093,7.226281735,5.796361656,False
456,457,-2.302585093,7.358894591,5.796361656,False
457,458,-2.302585093,7.335047108,5.799395639,False
458,459,-2.302585093,8.279468855,5.777961873,False
459,460,-2.302585093,6.966118522,5.79331844,False
460,461,-2.302585093,6.816845404,5.796361656,False
461,462,-2.302585093,7.045863681,5.796361656,False
462,463,0.09531018,7.166343191,5.799395639,False
463,464,0.09531018,7.374691709,5.811440349,False
464,465,0.09531018,7.100109671,6.001662372,False
465,466,-2.302585093,7.340251726,5.808442745,False
466,467,0.09531018,6.917804615,5.919162635,False
467,468,0.09531018,7.151563831,5.811440349,False
468,469,0.09531018,7.014904194,5.905634291,False
469,470,0.09531018,6.704536896,5.79331844,False
470,471,0.741937345,9.661995441,7.221178195,False
471,472,0.09531018,7.264800154,5.796361656,False
472,473,-2.302585093,6.835292107,5.811440349,False
473,474,-2.302585093,6.293604105,5.802420445,False
474,475,0.09531018,7.469711184,5.811440349,False
475,476,0.09531018,7.199005976,5.811440349,False
476,477,0.09531018,7.473693893,5.905634291,False
477,478,0.09531018,7.118907217,5.811440349,False
478,479,-2.302585093,6.750048283,5.802420445,False
479,480,-2.302585093,8.765162029,5.796361656,False
480,481,-2.302585093,6.658139407,5.802420445,False
481,482,0.09531018,7.333088372,5.802420445,False
482,483,-2.302585093,8.065610844,5.796361656,False
483,484,-2.302585093,8.046901521,5.811440349,False
484,485,-2.302585093,7.379070548,5.805436128,False
485,486,0.09531018,7.043247248,5.799395639,True
486,487,0.09531018,7.375944764,5.802420445,False
487,488,0.09531018,7.072506715,5.787204083,False
488,489,-2.302585093,7.074201487,5.91106761,False
489,490,-2.302585093,7.153129879,5.802420445,False
490,491,-2.302585093,6.742998553,5.790265935,False
491,492,-2.302585093,7.457089824,5.79331844,False
492,493,-2.302585093,6.927655941,5.787204083,False
493,494,-2.302585093,6.659422117,5.796361656,False
494,495,-2.302585093,9.666061236,7.263399692,False
495,496,-2.302585093,8.186213841,5.802420445,False
496,497,0.09531018,7.469140928,6.006599435,False
497,498,-2.302585093,7.266198658,5.787204083,False
498,499,0.09531018,7.347364132,5.805436128,True
499,500,-2.302585093,7.767306333,5.919162635,False
500,501,0.09531018,7.493372927,5.913773239,False
501,502,-2.302585093,6.614859639,5.790265935,False
502,503,-2.302585093,7.276625557,5.784132827,False
503,504,0.09531018,7.45419898,5.796361656,False
504,505,-2.302585093,7.300540334,5.799395639,False
505,506,-2.302585093,7.065698757,5.790265935,False
506,507,-2.302585093,6.340535655,5.787204083,False
507,508,-2.302585093,7.999712136,5.796361656,False
508,509,0.09531018,7.370293612,5.802420445,False
509,510,-2.302585093,6.464744055,5.790265935,False
510,511,-2.302585093,6.968944447,5.790265935,False
511,512,0.09531018,7.09431783,5.787204083,False
512,513,-2.302585093,6.658139407,5.787204083,False
513,514,-2.302585093,6.416895668,5.79331844,False
514,515,-2.302585093,6.643919933,5.799395639,False
515,516,0.09531018,7.335699169,5.799395639,False
516,517,-2.302585093,7.027403241,5.787204083,False
517,518,0.09531018,7.046734306,5.796361656,False
518,519,-2.302585093,6.996772975,6.198681948,False
519,520,-2.302585093,7.501689674,6.196647773,False
520,521,-2.302585093,6.545493328,6.198681948,False
521,522,-2.302585093,6.324538158,6.206777519,False
522,523,0.09531018,7.062277318,6.202737926,False
523,524,-2.302585093,6.449047609,6.202737926,False
524,525,0.09531018,6.580777824,6.302802109,False
525,526,-2.302585093,7.187732747,6.38367554,False
526,527,-2.302585093,7.441379039,6.202737926,False
527,528,-2.302585093,6.748876774,6.21080086,False
528,529,-2.302585093,6.960442601,6.216805682,False
529,530,-2.302585093,6.997687386,6.208791213,False
530,531,-2.302585093,7.057123111,6.21080086,False
531,532,-2.302585093,6.293604105,6.214808078,False
532,533,-2.302585093,9.88634648,6.212806476,False
533,534,0.09531018,6.820125529,6.190520303,False
534,535,0.09531018,6.670893056,6.196647773,False
535,536,0.09531018,9.657849128,7.522454313,False
536,537,-2.302585093,8.181468675,6.202737926,False
537,538,-2.302585093,7.587867877,6.202737926,False
538,539,-2.302585093,7.587867877,6.202737926,False
539,540,-2.302585093,7.587867877,6.202737926,True
540,541,-2.302585093,7.587867877,6.202737926,True
541,542,-2.302585093,7.587867877,6.202737926,True
542,543,-2.302585093,7.587867877,6.202737926,True
543,544,-2.302585093,7.587867877,6.202737926,True
544,545,-2.302585093,7.587867877,6.202737926,True
545,546,-2.302585093,7.587867877,6.202737926,True
546,547,-2.302585093,7.587867877,6.202737926,True
547,548,-2.302585093,7.587867877,6.202737926,True
548,549,-2.302585093,7.587867877,6.202737926,True
549,550,0.09531018,7.408591171,6.208791213,True
550,551,-2.302585093,7.297835985,6.370072201,False
551,552,-2.302585093,6.390408438,6.206777519,True
552,553,-2.302585093,6.928635757,6.206777519,True
553,554,-2.302585093,6.576608835,6.200711993,False
554,555,-2.302585093,6.428266811,6.21080086,False
555,556,-2.302585093,7.755381657,6.308280574,False
556,557,-2.302585093,6.584929504,6.202737926,False
557,558,-2.302585093,7.613374361,6.196647773,False
558,559,0.09531018,7.065698757,6.206777519,False
559,560,-2.302585093,7.529460162,6.204759762,False
560,561,-2.302585093,7.483300657,6.387047655,False
561,562,-2.302585093,7.778672005,6.194609452,False
562,563,-2.302585093,6.68972364,6.200711993,True
563,564,-2.302585093,9.169841242,6.198681948,True
564,565,-2.302585093,6.418528055,6.299133053,False
